[text];[hashtagsearch];[createdata];[languagetweet];[idtweet];[idstrtweet];[source];[urlscount];[urls];[counthashtags];[dateget];[hashtags];[inreplytostatusid];[inreplytouserid];[searchresulttype];;;;;;
Minha filha @RafaelFigueredo;",#Triste""";25/10/2017 20:33;pt;9,23281E+17;9,23279E+17;"<a href=http://share.radionomy.com"" rel=""nofollow"">Share.Radionomy.com</a>""";1;;1;25/10/2017 20:24;"#ironia;";;;Recent;;;;;;
.;#Triste;25/10/2017 20:33;pt;9,23279E+17;9,23277E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;1;25/10/2017 20:24;"#ironia;";;;Recent;;;;;;
#OliviaPudim #Amor #Dog #Cumplicidade… {https}://t.co/0D3rxCcOs6;#Triste;25/10/2017 20:31;pt;9,23277E+17;9,23277E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;25/10/2017 20:24;"#amizadeétudo;#ironia;";;;Recent;;;;;;
"	?? #familia #amor #ferias #felicidade #tamojunto #esposa #sobrinho em São Bernardo do Campo {https}://t.co/YaDpM81ZWP	";#Triste;25/10/2017 20:29;pt;9,23277E+17;9,23276E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;;1;25/10/2017 20:24;"#ironia;";;;Recent;;;;;;
"	#Escuchas a Reik - Te Fuiste De Aqui #romanticas #amor #musicaromantica #baladas {https}://t.co/zhqpxa4yoq	";#Triste;25/10/2017 20:15;pt;9,23276E+17;9,23272E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;2;25/10/2017 20:24;"#ironia;";;;Recent;;;;;;
"	Saudade das minhas meninas #amomuitotuisso #paidemenina #amor… {https}://t.co/LkX4pdzbYD	";#Triste;25/10/2017 20:12;pt;9,23272E+17;9,23272E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;5;3;"#ironia;";;;Recent;;;;;;
"	Aquela meta de relacionamento que você respeita.";#Triste;25/10/2017 20:04;pt;9,23272E+17;9,2327E+17;"<a href=https://roundteam.co"" rel=""nofollow"">RoundTeam</a>""";1;;1;25/10/2017 20:24;"#NossaSeleção;#DeHoje;#Ironia;";;;Recent;;;;;;
.;#Triste;25/10/2017 19:56;pt;9,2327E+17;9,23269E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;25/10/2017 20:24;"#Coitados;#Ironia;";;;Recent;;;;;;
.;#Amor;25/10/2017 19:55;pt;9,23269E+17;9,23269E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;25/10/2017 20:24;"#AecioNeves;#ironia;#sarcasmo;#parabensacorja;";;;Recent;;;;;;
.;",#Amor""";25/10/2017 19:53;pt;9,23269E+17;9,23266E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#IRONIA;#FIG;";;;Recent;;;;;;
#pilates #couple #namorado #amor… {https}://t.co/PFQzhlwLjs;#Amor;25/10/2017 19:37;pt;9,23266E+17;9,23266E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;25/10/2017 20:24;"#IRONIA;#FIG;";;;Recent;;;;;;
"	#meusmoress #amor em Hotel Berro DTMAságua - Avaré {https}://t.co/cZIfev916L	";#Amor;25/10/2017 19:35;pt;9,23266E+17;9,23262E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;;1;25/10/2017 20:24;"#ironia;";;;Recent;;;;;;
"	RT @RosaBranca12: #SaturdayFamily #Brothers #Love #SabadoFamilia #Hermanos #TeQuiero #Amor #Kailey#Tophy @Elygutierrez19  @willylevy29  Fot…	";",#Amor""";25/10/2017 19:27;pt;9,23262E+17;9,2326E+17;9,2326E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";;1;25/10/2017 20:24;"#falsidade;#falsa;#frase;#BoaTarde;#raiva;";;;Recent;;;;;;
"	Dindo quero aguda de coco! Rs #zeca #parque #alegria #minhaalegria #amor em Parque Joventino… {https}://t.co/vXQmNz44Ac	";#Amor;25/10/2017 19:23;pt;pt;9,2326E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;;2;25/10/2017 20:24;"#raiva;";;;Recent;;;;;;
"	Eu também te amo papai!""";#Amor;25/10/2017 19:22;25/10/2017 18:48;9,2326E+17;9,23257E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;1;25/10/2017 20:24;"#afazenda;#ProvaDoFazendeiro;#raiva;";;;Recent;;;;;;
#animais #dog #golden #filhote #fofo #cute #adote #love #amor #amoraosanimais {https}://t.co/BMQbp4rI6R;#Amor;25/10/2017 19:13;pt;9,23257E+17;9,23255E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;;1;25/10/2017 20:24;"#raiva;#nervosa;";;;Recent;;;;;;
"	O que não falta e personalidade. Parece que estou bravo? Nunca sou bom zinho. #cão #cachorro #dog #animal #pet… {https}://t.co/mPI7SPcAv2	";#Amor;25/10/2017 19:12;pt;9,23255E+17;9,23254E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;2;25/10/2017 20:24;"#educação;";;;Recent;;;;;;
"	A FLECHA E A ESPADA";#Amor;25/10/2017 18:56;pt;9,23254E+17;9,23253E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;3;4;"#triste;";;;Recent;;;;;;
{https}://t.co/6R0KCha20h;#Amor;",#Amor""";pt;9,23253E+17;9,23253E+17;"<a href=https://ifttt.com"" rel=""nofollow"">IFTTT</a>""";1;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
#BritneySpears #amor {https}://t.co/YMIbDRi5T5;",#Amor""";25/10/2017 18:47;pt;9,23253E+17;9,23251E+17;"<a href=http://www.botize.com"" rel=""nofollow"">Botize</a>""";1;;2;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Depois de uma praia, quem guenta acordado? #IANMAX #Filho #Amor #familia em Maricá, Rio de Janeiro {https}://t.co/u0u6kxGaDS	";#Amor;25/10/2017 18:38;pt;9,23251E+17;9,2325E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;25/10/2017 20:24;"#Triste;";;;Recent;;;;;;
"	#macetasorganicas ?";#Amor;25/10/2017 18:28;pt;9,2325E+17;9,2325E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;25/10/2017 20:24;"#TRISTE;";;;Recent;;;;;;
????Dedito de ?? #suculentas #plantas #amor #plantisommia #colores {https}://t.co/5XeaUAJ9D4;#Amor;25/10/2017 18:23;pt;9,2325E+17;9,2325E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	RT @FlavinhaViana: Essa é a maior motivação da Flavinha! Ela luta muito pela mãe e pela filha!! ? #Amor #familia #ForcaFlavia {https}://t.co/…	";",#Amor""";25/10/2017 18:22;pt;9,2325E+17;9,23248E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#triste;#ForaTemer;";;;Recent;;;;;;
"	@KarineSantosGa4 vc ede onde #linda? tem qtos anos #amor?????	";#Amor;25/10/2017 18:21;pt;9,23248E+17;9,23245E+17;9,23245E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	??iii!! Passando p/lhe  desejar uma ótima tarde e um abençoado final d semana ???";#Amor;25/10/2017 18:13;pt;pt;9,23241E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;2;25/10/2017 20:24;"#triste;#denunciatemer;";;;Recent;;;;;;
 #Paznomundo #DEUSNOCOMANDO #AMOR… {https}://t.co/jiiWvSviXd;",#Amor""";25/10/2017 18:10;25/10/2017 17:50;9,23241E+17;9,23241E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;25/10/2017 20:24;"#triste;#denunciatemer;";;;Recent;;;;;;
"	Quem foi que disse?";",#Amor""";25/10/2017 18:07;pt;9,23241E+17;9,23237E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";1;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
Link: {https}://t.co/ldECEFSw2X;",#Amor""";25/10/2017 18:06;pt;9,23237E+17;9,23237E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";0;;1;25/10/2017 20:24;"#Temer;#triste;";;;Recent;;;;;;
#jesus #amor #evangelho #caminhodobem #reflexão #religião #afeto… {https}://t.co/zsfRgy2vAD;",#Amor""";25/10/2017 18:01;pt;9,23237E+17;9,23236E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";1;;1;25/10/2017 20:24;"#Quadrilha;#comunistas;#preço;#Triste;#Deus;";;;Recent;;;;;;
"	#Amor me diz se a gente pode viajar ????”vamos pra Fernando de noronha “... {https}://t.co/93WlAGxBuc	";#Amor;",#Amor""";pt;9,23236E+17;9,23236E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Eu posso tá na pior bad da vida, mas quando vejo minhas meninas correndo, abro um sorriso. ";#Amor;25/10/2017 17:33;pt;9,23236E+17;9,23235E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
#Dogs #viralata #amor;",#Amor""";25/10/2017 17:32;pt;9,23235E+17;9,23234E+17;"<a href=https://ifttt.com"" rel=""nofollow"">IFTTT</a>""";1;;1;25/10/2017 20:24;"#Triste;";;;Recent;;;;;;
"	#SaturdayFamily #Brothers #Love #SabadoFamilia #Hermanos #TeQuiero #Amor #Kailey#Tophy @Elygutierrez19… {https}://t.co/m9MFm2R40j	";#Amor;25/10/2017 17:18;pt;9,23234E+17;9,23232E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";0;;1;25/10/2017 20:24;"#Triste;";;;Recent;;;;;;
"	RT @srebon: ?? #Meditación para brindar #Amor y #Paz ?? {https}://t.co/joyy6wujPB ?? {https}://t.co/D280KrzYtp	";",#Amor""";25/10/2017 17:16;pt;9,23232E+17;9,23228E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;2;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	RT @SandraEstevezC: Mis 3 últimas novelas. #amor #pasionypoder #suspense #intriga #envidia #secuestro #secretos #erotismo #MesIndie {https}:/…	";",#Amor""";25/10/2017 17:14;pt;9,23228E+17;9,23227E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	#Escuchas a Olga Maria - Peligro #romanticas #amor #musicaromantica #baladas {https}://t.co/zhqpxa4yoq	";",#Amor""";25/10/2017 17:12;pt;9,23227E+17;9,23227E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	A FÉ na vitória tem que ser inabalável!! ???????? #paz #praia #amor #amigos #vitoria em Maresias -… {https}://t.co/ucgv9KHRLw	";",#Amor""";25/10/2017 17:10;pt;9,23227E+17;9,23226E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;3;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Com ele, s2!";",#Amor""";25/10/2017 17:04;pt;9,23226E+17;9,23226E+17;"<a href=https://postcron.com"" rel=""nofollow"">Postcron App</a>""";1;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
#zero86 #zero86pub #lugarlegal #noitecomele #amor #jaestoucomsaudades… {https}://t.co/RrOuImQr8x;",#Amor""";25/10/2017 16:55;pt;9,23226E+17;9,23223E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Na madrugada com pessoas que amo!! ????????";#Amor;25/10/2017 16:40;pt;9,23223E+17;9,23222E+17;"<a href=http://share.radionomy.com"" rel=""nofollow"">Share.Radionomy.com</a>""";1;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
#karaoke #dublagem #novatos #alegria #amor #familia… {https}://t.co/gJEX08aDTu;",#Amor""";25/10/2017 16:39;pt;9,23222E+17;9,23221E+17;"<a href=http://www.botize.com"" rel=""nofollow"">Botize</a>""";1;;4;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Coisa linda ?? #inclusao #amor #autismo #educacao #respeito {https}://t.co/PcVIkovB9l	";",#Amor""";25/10/2017 16:35;pt;9,23221E+17;9,23216E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Coisa linda ?? #inclusao #amor #autismo #educacao #respeito {https}://t.co/qqaOMYqiZ1	";#Amor;25/10/2017 16:34;pt;9,23216E+17;9,23215E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";1;;3;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Casamento vivi_aalves #felicidades #amor #amigos #festa #casorio em… {https}://t.co/cCkbJVVyVd	";",#Amor""";25/10/2017 16:33;pt;9,23215E+17;9,23293E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Homenagem ao Dia do Professor #Amor #Dedicação  #Educação #Alunos #CoronelThomazPereira {https}://t.co/ifFhqqCOPw	";",#Amor""";25/10/2017 16:20;pt;9,23293E+17;9,23289E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;;4;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	E o nosso casal Felipe e Flávia, curtindo mais uma viagem com amor e alegria!!";#Amor;25/10/2017 16:17;pt;9,23289E+17;9,23288E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;;3;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
#euqueroviajarcomabeluca #amor... {https}://t.co/rmFe9NsoZV;",#Amor""";25/10/2017 16:13;pt;9,23288E+17;9,23267E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";0;;3;25/10/2017 20:24;"#Triste;#SadMoments;";;;Recent;;;;;;
"	Felicidade do dia é saber que quando chegar em casa cansada do trabalho, o meu marido já fez o almoço. ?? #amor #marido #souabençoada	";",#Amor""";25/10/2017 15:52;pt;9,23267E+17;9,23262E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Cara de sono e sem make! !";#Amor;25/10/2017 15:48;pt;9,23262E+17;9,23255E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#humanity;#fato;#triste;#alertas;";;;Recent;;;;;;
Amo esse povo! Amo muito!!;#Amor;25/10/2017 21:00;pt;9,23255E+17;9,23247E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
#família #family #amor #love em Balneário… {https}://t.co/auiMvx5HlN;",#Amor""";25/10/2017 20:42;pt;9,23247E+17;9,23242E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;;4;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	?? #Meditación para brindar #Amor y #Paz ?? {https}://t.co/joyy6wujPB ?? {https}://t.co/D280KrzYtp	";",#Amor""";25/10/2017 20:41;pt;9,23242E+17;9,23236E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;;4;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	A vida é feita de escolhas, qual a sua hoje? #despertardaconsciencia #amor #vida #escolhas {https}://t.co/3Cybqq7uZD	";",#Amor""";25/10/2017 19:17;pt;9,23236E+17;9,23234E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;3;25/10/2017 20:24;"#ForaTemer;#triste;#vaitarde;";;;Recent;;;;;;
"	Eu só quero estar contigo, não importa o lugar. ??";#Amor;25/10/2017 18:56;pt;9,23234E+17;9,2321E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;;3;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
#Amor;",#Amor""";25/10/2017 18:27;pt;9,2321E+17;9,23209E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";1;;4;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
#SorrisoMaroto;#Amor;25/10/2017 17:55;pt;9,23209E+17;9,23194E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#triste;#povonaosabevotar;";;;Recent;;;;;;
#MeuEdLove ??? {https}://t.co/8GmXd3Vfj6;#Amor;25/10/2017 17:36;pt;9,23194E+17;9,23185E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;6;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	7 meses!!!! Heeee!!! Coisa linda... até comendo Manga!!!!!! Te amo #nenelinda #amor #filha… {https}://t.co/m3BLTPe5Pc	";#Amor;25/10/2017 17:11;pt;9,23185E+17;9,23181E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;2;25/10/2017 20:24;"#FSRADIOBRASIL;#Triste;";;;Recent;;;;;;
"	O primeiro na nova casa. Vamos Sporting ???? #hoquei #sportingCP #feitodesporting #love #amor… {https}://t.co/qDacsC98iI	";",#Amor""";25/10/2017 17:03;pt;9,23181E+17;9,23179E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;3;25/10/2017 20:24;"#triste;#tristeza;";;;Recent;;;;;;
"	#amor (@ Itajaí Shopping Center - @itajaishopping in Itajaí, SC) {https}://t.co/dumWdANtqO	";#Amor;25/10/2017 15:30;pt;9,23179E+17;9,23153E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;3;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	#Escuchas a Nelly Furtado - Manos Al Aire #romanticas #amor #musicaromantica #baladas {https}://t.co/zhqpxa4yoq	";#Amor;25/10/2017 15:27;pt;9,23153E+17;9,23148E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;3;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Eu e meu amor!!! #amor #love #padrinhos {https}://t.co/vRZPHu33XU	";",#Amor""";25/10/2017 14:27;pt;9,23148E+17;9,23143E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Um sábado lindo e cheio de amor e gargalhadas a todos! Vamos que vamos!!! #sabado #amor #luz #alegrias {https}://t.co/SSXxVv6tPY	";#Amor;25/10/2017 13:50;pt;9,23143E+17;9,23082E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;;3;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Chegou o dia tão esperado ??";#Amor;25/10/2017 13:34;pt;9,23082E+17;9,23056E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#Triste;";;;Recent;;;;;;
#jediconsp2017  #jedicon #starwars #amor ;#Amor;25/10/2017 13:27;pt;9,23056E+17;9,23039E+17;"<a href=http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>""";0;;1;25/10/2017 20:24;"#CRISE;#SURTO;#TRISTE;#FOME;";;;Recent;;;;;;
????????;#Amor;25/10/2017 11:43;pt;9,23039E+17;9,23028E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;0;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
Pensa num casal… {https}://t.co/26F29mPRYv;#Amor;25/10/2017 11:24;pt;9,23028E+17;9,23024E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	O dia pode estar nublado, mas eu me sinto em um dia ensolarado.";#Amor;25/10/2017 11:04;pt;9,23024E+17;9,23019E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;3;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
#paz #amor #happyness… {https}://t.co/gqeaGyXMCA;#Amor;25/10/2017 07:01;pt;9,23019E+17;9,23018E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;7;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	@MBSjnr @Marcelodarw @brunoleoribeiro @rldgp @Sorrab_edNosde @apindols @Blondinne_ @catowowman @evasques @fvanzo… {https}://t.co/1Tvd8IoasD	"; Rio de… {https}://t.co/as5TE65c…;25/10/2017 05:17;pt;9,23018E+17;9,23017E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;;2;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	RT @fonte_divina: Amor ??";#Amor;25/10/2017 04:11;pt;9,23017E+17;9,23013E+17;"<a href=https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>""";1;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
#amor #alma #incondicional #amorincondicional #frasesdeamor #frasesdevida #milagre #sonho #instagram #instafrases…;#Amor;25/10/2017 03:28;pt;9,23013E+17;9,23004E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";1;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Quando o dia já começa lindo ????";#Amor;25/10/2017 03:09;pt;9,23004E+17;9,23003E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#Triste;";;;Recent;;;;;;
Agora sim;#Amor;25/10/2017 02:51;pt;9,23003E+17;9,22999E+17;"<a href=http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>""";0;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
#Amor #Flor #Regalo #Sabado {https}://t.co/NstZjx2C22;",#Amor""";25/10/2017 02:46;pt;9,22999E+17;9,2331E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#triste;";;;Recent;Recent;;;;;
"	Minha princesa! ????????#filha #princesa #paidemenina #família #amor #paixão #linda em Assis {https}://t.co/FVKSfULDIz	";",#Amor""";25/10/2017 02:41;pt;9,2331E+17;9,23298E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#Triste;";;;Recent;;;;;;
"	Meu lobinho #DogLover #amor #LobinhoDaMamãe {https}://t.co/XkqALPI4kh	";#Amor;25/10/2017 02:28;pt;9,23298E+17;9,23295E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";25/10/2017 20:24;"#triste;";;;Recent;;;;;;
"	Vemmm ainda da tempo!!! Venha viver essa experiência em comunidade!!! ????????#feiradoempreendedor #inspire #comunidade #amor	";",#Amor""";25/10/2017 01:51;pt;9,23295E+17;9,23291E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";1;;1;25/10/2017 20:24;"#triste;#vaipassar;";;;Recent;;;;;;
"	??Só leve o amor no coração??";#Amor;25/10/2017 01:45;pt;9,23291E+17;9,23287E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
#flower #flor #rosa #pink #amor #love #new ;",#Amor""";25/10/2017 01:32;pt;9,23287E+17;9,23282E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;;1;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
?????? {https}://t.co/gTYmQAwvM2;",#Amor""";25/10/2017 22:06;pt;9,23282E+17;9,2327E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;;3;25/10/2017 20:24;"#triste;";;;Recent;;;;;;
